a(ChEMBL:CHEMBL370143)	association	p(HGNC:SLC6A5)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:IDO1)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:SCN3A)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:HSP90AA1)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:CECR2)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:PIM2)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:CTSK)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:QPCT)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:S1PR2)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:MALT1)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:SIRT2)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:TDP2)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:PLAU)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:PIK3CD)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:PDE4B)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:FNTA)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:KDM1A)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
a(ChEMBL:CHEMBL370143)	association	p(HGNC:GRIN1)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:LTA4H)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:LTA4H)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:LTA4H)	association	a(ChEMBL:CHEMBL374478)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:LTA4H)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:LTA4H)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL374478)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL3989515)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1200580)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1397)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL160)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL393220)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL36)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL529)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL361497)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL125)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1483)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1292)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL2104415)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1200699)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL20)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL64391)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IL2)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL529)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:PIK3R1)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL374478)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL3989515)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL1397)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL160)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL393220)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL529)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL1200699)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL64391)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:ABCC1)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL1082)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL376488)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL1631694)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL36)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL1503)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL361497)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL628)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL125)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL830)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL1431)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL20)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SLC6A5)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL1200580)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL160)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL384467)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL529)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL361497)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL2104415)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL1200699)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:IDO1)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL374478)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL290960)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL3989515)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1200580)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1397)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL160)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL393220)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL131)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL372795)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL384467)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL106)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL361497)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL628)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL3039597)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL684)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1292)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL2104415)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1200699)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL20)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL64391)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:SCN3A)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL370143)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL2206196)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL374478)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL3989515)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL267345)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL160)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL393220)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL131)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL384467)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL529)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL1503)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL361497)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL1741)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL2104415)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
p(HGNC:HSP90AA1)	association	a(ChEMBL:CHEMBL1200633)	{"relation": "association", "evidence": "Targeted predictions", "citation": {"namespace": "pubmed", "identifier": "ChEMBL"}}
